tenant,invoice_id,interstate,status,invoice_date,created_on,invoice_no,ucode,batch,cgst,sgst,igst
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,X85156,SIE0269A,6.00,6.00,0.00
th224,843876,1,live,2025-06-14 00:00:00,2025-06-14 13:10:41,U0428-25A0000049,I04955,40370453L2,9.00,9.00,0.00
th224,844234,1,live,2025-06-16 00:00:00,2025-06-16 07:02:57,U0428-25A0000050,140700,DA07C-,6.00,6.00,0.00
th224,844307,1,live,2025-06-16 00:00:00,2025-06-16 10:01:20,U0428-25A0000052,111213,JMS80,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,038905,SXE1156A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,050180,22430150,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,065510,SID1945A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,117305,DFE2096A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,117305,DFE3789A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,170257,GTF23003A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,171365,GTE1861A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,192796,N2300167,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,195846,K2300484,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,209398,ARA0012,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,225562,KMD2308A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,240236,SDR0623,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,241482,SIE1837A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,254922,GTE0981A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,I13633,PXA0027,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,I35553,SIE1099A,6.00,6.00,0.00
th224,844326,1,live,2025-06-16 00:00:00,2025-06-16 10:53:52,U0408-25A0000022,K84488,GTE2961A,6.00,6.00,0.00
th224,844331,1,live,2025-06-16 00:00:00,2025-06-16 11:17:10,U0428-25A0000059,008716,NAF24003GJ,9.00,9.00,0.00
th224,844331,1,live,2025-06-16 00:00:00,2025-06-16 11:17:10,U0428-25A0000059,192100,N2500213-,6.00,6.00,0.00
th224,844405,1,live,2025-06-16 00:00:00,2025-06-16 13:19:23,U0428-25A0000066,269600,272200294,9.00,9.00,0.00
th224,844580,1,live,2025-06-17 00:00:00,2025-06-17 07:01:59,DR0428-25A000002,215718,11XEM,6.00,6.00,0.00
th224,844710,1,live,2025-06-17 00:00:00,2025-06-17 09:55:01,DR0428-25A000004,Y41215,01230902,6.00,6.00,0.00
th224,844995,1,live,2025-06-18 00:00:00,2025-06-18 06:28:38,DR0428-25A000014,I02308,LT23157,6.00,6.00,0.00
th224,845247,1,live,2025-06-18 00:00:00,2025-06-18 13:13:51,U0428-25A0000075,I09528,N2301308-,6.00,6.00,0.00
th224,845540,1,live,2025-06-19 00:00:00,2025-06-19 10:04:01,DR0428-25A000021,154530,2308000802,6.00,6.00,0.00
th224,845676,1,live,2025-06-19 00:00:00,2025-06-19 12:46:50,DR0428-25A000026,167915,48018312,6.00,6.00,0.00
th224,845678,1,live,2025-06-19 00:00:00,2025-06-19 12:49:19,DR0428-25A000027,J05451,GTF3084A,6.00,6.00,0.00
th224,845922,1,live,2025-06-20 00:00:00,2025-06-20 07:19:53,DR0428-25A000032,I43975,IFJ024004AS,6.00,6.00,0.00
th224,846033,1,live,2025-06-20 00:00:00,2025-06-20 10:32:07,DR0428-25A000040,067095,GTE0569A-,6.00,6.00,0.00
th224,846131,1,live,2025-06-20 00:00:00,2025-06-20 12:09:55,DR0428-25A000043,239686,T30179,6.00,6.00,0.00
th224,846330,1,live,2025-06-21 00:00:00,2025-06-21 07:41:56,DR0406-25A000018,369304,B850803,6.00,6.00,0.00
th224,846460,1,live,2025-06-21 00:00:00,2025-06-21 10:56:13,DR0428-25A000057,245697,AMAS0231-,6.00,6.00,0.00
th224,846573,1,live,2025-06-21 00:00:00,2025-06-21 12:31:12,DR0428-25A000064,166635,GKE0758A-,6.00,6.00,0.00
th224,847090,1,live,2025-06-21 00:00:00,2025-06-21 18:58:08,PD0428-25A001344,030215,SIF0265A,6.00,6.00,0.00
th224,847093,1,live,2025-06-21 00:00:00,2025-06-21 18:58:13,U0428-25A0000011,U53229,ZPOX000617,9.00,9.00,0.00
th224,847093,1,live,2025-06-21 00:00:00,2025-06-21 18:58:13,U0428-25A0000011,U53229,ZPOX001114,9.00,9.00,0.00
th224,847228,1,live,2025-06-22 00:00:00,2025-06-22 06:34:04,PD0425-25A001975,279161,2KJ4K004,6.00,6.00,0.00
th224,847284,1,live,2025-06-22 00:00:00,2025-06-22 07:33:56,PD0401-25A000540,279161,2KJ4L002,6.00,6.00,0.00
th224,847288,1,live,2025-06-22 00:00:00,2025-06-22 07:39:11,PD0405-25A000361,007516,K2402310,6.00,6.00,0.00
th224,847289,1,live,2025-06-22 00:00:00,2025-06-22 07:39:12,PD0405-25A000409,008015,SB201M204,6.00,6.00,0.00
th224,847289,1,live,2025-06-22 00:00:00,2025-06-22 07:39:12,PD0405-25A000409,I37078,UB00076,6.00,6.00,0.00
th224,847294,1,live,2025-06-22 00:00:00,2025-06-22 07:41:33,PD0407-25A000554,009015,K2500217,6.00,6.00,0.00
th224,847294,1,live,2025-06-22 00:00:00,2025-06-22 07:41:33,PD0407-25A000554,151510,N2500368,6.00,6.00,0.00
th224,847294,1,live,2025-06-22 00:00:00,2025-06-22 07:41:33,PD0407-25A000554,166475,2631L005,6.00,6.00,0.00
th224,847294,1,live,2025-06-22 00:00:00,2025-06-22 07:41:33,PD0407-25A000554,195962,GKF0484A,6.00,6.00,0.00
th224,847295,1,live,2025-06-22 00:00:00,2025-06-22 07:41:34,U0407-25A0000001,187980,GTD0921A,6.00,6.00,0.00
th224,847467,1,live,2025-06-23 00:00:00,2025-06-23 05:59:04,DR0428-25A000067,005720,4NG025,6.00,6.00,0.00
th224,847504,1,live,2025-06-23 00:00:00,2025-06-23 06:58:23,DR0428-25A000070,I06029,MXZ24001,6.00,6.00,0.00
th224,847638,1,live,2025-06-23 00:00:00,2025-06-23 10:30:01,DR0428-25A000078,I10263,N2403448,6.00,6.00,0.00
th224,847638,1,live,2025-06-23 00:00:00,2025-06-23 10:30:01,DR0428-25A000078,I37482,BBA23018,6.00,6.00,0.00
th224,847638,1,live,2025-06-23 00:00:00,2025-06-23 10:30:01,DR0428-25A000078,U27717,N2500148,6.00,6.00,0.00
th224,847669,1,live,2025-06-23 00:00:00,2025-06-23 10:55:19,DR0428-25A000082,I11325,A0665,6.00,6.00,0.00
th224,847669,1,live,2025-06-23 00:00:00,2025-06-23 10:55:19,DR0428-25A000082,I13338,ACI4134,9.00,9.00,0.00
th224,847734,1,live,2025-06-23 00:00:00,2025-06-23 11:53:25,DR0428-25A000089,M24616,SDP305,6.00,6.00,0.00
th224,848073,1,live,2025-06-24 00:00:00,2025-06-24 12:03:45,DR0428-25A000119,301813,TSMB4001A,6.00,6.00,0.00
th224,848292,1,live,2025-06-25 00:00:00,2025-06-25 10:20:10,DR0428-25A000135,199965,YFUC2312,9.00,9.00,0.00
th224,848292,1,live,2025-06-25 00:00:00,2025-06-25 10:20:10,DR0428-25A000135,N55310,BPE231710,6.00,6.00,0.00
th224,848756,1,live,2025-06-26 00:00:00,2025-06-26 13:08:30,DR0428-25A000175,I37695,2308000823,6.00,6.00,0.00
th224,849055,1,live,2025-06-27 00:00:00,2025-06-27 11:08:36,DR0401-25A000012,130190,SIF0724A,6.00,6.00,0.00
th224,849055,1,live,2025-06-27 00:00:00,2025-06-27 11:08:36,DR0401-25A000012,146815,AA00155,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,030685,GKE1287A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,065505,SID2681A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,072462,GTE1708A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,074330,22330002,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,091910,FJA0031,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,106805,M221507,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,117305,DFE4807A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,130557,SIE0566A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,159692,RDA0163,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,222195,SXE1534A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,225624,Z06BB23002,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,228093,GKE0944A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,240103,ZAEL2446,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,265003,DIOS0008,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,269404,SIE1901A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,269404,SIE1903A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,385542,SIE1735A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,B27867,KGO2302A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,E40095,HAE1950A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,E63514,FT51324010,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I02348,SIE1373A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I15539,GNA0004,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I32482,PSA0080,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I42932,GTE1524A,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I43389,2KN1J004,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,I47463,FBA0027,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,N55310,BPH232470,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,S39725,LNA0059,6.00,6.00,0.00
th224,849129,1,live,2025-06-27 00:00:00,2025-06-27 11:55:07,DR0408-25A000042,V43794,02230464,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,048885,ME022501,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,063908,4SN2107,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,I35865,18250763A,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,K32559,18242116B,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,K32559,18242118A,6.00,6.00,0.00
th224,849368,1,live,2025-06-28 00:00:00,2025-06-28 09:25:39,DR0428-25A000195,Y04510,18242805A,6.00,6.00,0.00
th224,849857,1,live,2025-06-30 00:00:00,2025-06-30 07:36:01,DR0428-25A000205,124960,D240929,6.00,6.00,0.00
th224,850020,1,live,2025-06-30 00:00:00,2025-06-30 12:06:38,DR0424-25A000020,D94343,RA3D,6.00,6.00,0.00
th400,56782,1,live,2025-05-28 00:00:00,2025-05-28 05:52:11,PD0408-25A000805,O44944,H2BEX001,6.00,6.00,0.00
th400,56782,1,live,2025-05-28 00:00:00,2025-05-28 05:52:11,PD0408-25A000805,I02096,B3HSW009,6.00,6.00,0.00
th400,56783,1,live,2025-05-28 00:00:00,2025-05-28 05:52:47,PD0408-25A000806,I03079,22430076,6.00,6.00,0.00
th400,56784,1,live,2025-05-28 00:00:00,2025-05-28 05:56:49,PD0408-25A000809,029935,U301761,6.00,6.00,0.00
th400,56785,1,live,2025-05-28 00:00:00,2025-05-28 05:59:19,PD0408-25A000810,246298,23443056,6.00,6.00,0.00
th400,56787,1,live,2025-05-28 00:00:00,2025-05-28 06:06:46,PD0408-25A000816,W17466,ACRW25001,6.00,6.00,0.00
th400,56788,1,live,2025-05-28 00:00:00,2025-05-28 06:08:20,PD0408-25A000818,K60355,MVCS0051,6.00,6.00,0.00
th400,56788,1,live,2025-05-28 00:00:00,2025-05-28 06:08:20,PD0408-25A000818,059610,DWBS0088,6.00,6.00,0.00
th400,56789,1,live,2025-05-28 00:00:00,2025-05-28 06:08:41,PD0408-25A000819,169085,AL3006,6.00,6.00,0.00
th400,56790,1,live,2025-05-28 00:00:00,2025-05-28 06:09:06,PD0408-25A000820,032588,11232100,6.00,6.00,0.00
th400,56832,1,live,2025-05-30 00:00:00,2025-05-30 05:56:28,PD0406-25A000549,I01017,L0638,6.00,6.00,0.00
th400,56871,1,live,2025-05-31 00:00:00,2025-05-31 11:42:32,PD0405-25A000377,139030,NE158,6.00,6.00,0.00
th400,56872,1,live,2025-05-31 00:00:00,2025-05-31 11:43:34,PD0405-25A000379,U35165,E41568,6.00,6.00,0.00
th400,56918,1,live,2025-06-03 00:00:00,2025-06-03 08:54:44,PD0406-25A000611,253948,U301534,6.00,6.00,0.00
th400,56936,1,live,2025-06-03 00:00:00,2025-06-03 12:41:49,PD0205-25A002890,L02361,AMMS0054,6.00,6.00,0.00
th400,56937,1,live,2025-06-03 00:00:00,2025-06-03 12:42:08,PD0205-25A002891,223521,EXAS0075,6.00,6.00,0.00
th400,56938,1,live,2025-06-03 00:00:00,2025-06-03 12:42:29,PD0205-25A002892,227258,23S2GTA864,6.00,6.00,0.00
th400,56939,1,live,2025-06-03 00:00:00,2025-06-03 12:42:41,PD0205-25A002893,I01275,M2204848,6.00,6.00,0.00
th400,56940,1,live,2025-06-03 00:00:00,2025-06-03 12:43:35,PD0205-25A002895,U19050,GTF3763A,6.00,6.00,0.00
th400,56941,1,live,2025-06-03 00:00:00,2025-06-03 12:43:44,PD0205-25A002896,U19050,GTF3763A,6.00,6.00,0.00
th400,56942,1,live,2025-06-03 00:00:00,2025-06-03 12:44:11,PD0205-25A002898,I01154,B95X179,6.00,6.00,0.00
th400,56943,1,live,2025-06-03 00:00:00,2025-06-03 12:44:20,PD0205-25A002899,L06720,AL587,6.00,6.00,0.00
th400,57004,1,live,2025-06-05 00:00:00,2025-06-05 05:31:10,PD0406-25A000624,255161,U300577,6.00,6.00,0.00
th400,57005,1,live,2025-06-05 00:00:00,2025-06-05 05:34:50,PD0406-25A000630,070606,SIE0859A,6.00,6.00,0.00
th400,57154,1,live,2025-06-11 00:00:00,2025-06-11 08:04:53,PD0205-25A003171,I42994,HTJ0058,6.00,6.00,0.00
th400,57155,1,live,2025-06-11 00:00:00,2025-06-11 08:05:05,PD0205-25A003172,I09178,N2200363,6.00,6.00,0.00
th400,57256,1,live,2025-06-14 00:00:00,2025-06-14 12:24:36,U0403-25A0000004,264814,SIF2313A,6.00,6.00,0.00
th400,57257,1,live,2025-06-14 00:00:00,2025-06-14 12:26:08,U0403-25A0000005,246318,9FY7L016,6.00,6.00,0.00
th400,57257,1,live,2025-06-14 00:00:00,2025-06-14 12:26:08,U0403-25A0000005,K18585,EMV250235B,6.00,6.00,0.00
th400,57258,1,live,2025-06-14 00:00:00,2025-06-14 12:26:46,U0403-25A0000006,S81424,LGM23030,6.00,6.00,0.00
th400,57259,1,live,2025-06-14 00:00:00,2025-06-14 12:28:10,U0403-25A0000007,111210,Z06AD24045,6.00,6.00,0.00
th400,57260,1,live,2025-06-14 00:00:00,2025-06-14 12:28:41,U0403-25A0000008,050495,GC045001,6.00,6.00,0.00
th400,57261,1,live,2025-06-14 00:00:00,2025-06-14 12:29:01,U0403-25A0000009,138905,PCK0082,6.00,6.00,0.00
th400,57262,1,live,2025-06-14 00:00:00,2025-06-14 12:30:29,U0403-25A0000010,085800,60001712,6.00,6.00,0.00
th400,57262,1,live,2025-06-14 00:00:00,2025-06-14 12:30:29,U0403-25A0000010,196088,48019855,6.00,6.00,0.00
th400,57263,1,live,2025-06-14 00:00:00,2025-06-14 12:30:56,U0403-25A0000011,Z28777,AFB23V62,6.00,6.00,0.00
th400,57264,1,live,2025-06-14 00:00:00,2025-06-14 12:34:07,U0403-25A0000013,107345,E35Y001,6.00,6.00,0.00
th400,57274,1,live,2025-06-16 00:00:00,2025-06-16 09:48:52,U0408-25A0000004,H29140,VM22009,6.00,6.00,0.00
th400,57275,1,live,2025-06-16 00:00:00,2025-06-16 09:49:29,U0408-25A0000005,128440,CB079,6.00,6.00,0.00
th400,57276,1,live,2025-06-16 00:00:00,2025-06-16 09:50:16,U0408-25A0000006,N98843,JKN012009AS,6.00,6.00,0.00
th400,57276,1,live,2025-06-16 00:00:00,2025-06-16 09:50:16,U0408-25A0000006,193227,IJ195,6.00,6.00,0.00
th400,57276,1,live,2025-06-16 00:00:00,2025-06-16 09:50:16,U0408-25A0000006,239999,RPS23011,9.00,9.00,0.00
th400,57277,1,live,2025-06-16 00:00:00,2025-06-16 09:51:40,U0408-25A0000007,193154,GTE1563A,6.00,6.00,0.00
th400,57277,1,live,2025-06-16 00:00:00,2025-06-16 09:51:40,U0408-25A0000007,023505,SIE0948A,6.00,6.00,0.00
th400,57277,1,live,2025-06-16 00:00:00,2025-06-16 09:51:40,U0408-25A0000007,180155,GTD1158A,6.00,6.00,0.00
th400,57277,1,live,2025-06-16 00:00:00,2025-06-16 09:51:40,U0408-25A0000007,183166,SIE1796B,6.00,6.00,0.00
th400,57277,1,live,2025-06-16 00:00:00,2025-06-16 09:51:40,U0408-25A0000007,I04558,SID2359A,6.00,6.00,0.00
th400,57278,1,live,2025-06-16 00:00:00,2025-06-16 09:52:17,U0408-25A0000008,221695,NG24114A,6.00,6.00,0.00
th400,57280,1,live,2025-06-16 00:00:00,2025-06-16 09:53:11,U0408-25A0000010,S38032,FEK3CC7,6.00,6.00,0.00
th400,57281,1,live,2025-06-16 00:00:00,2025-06-16 09:53:57,U0408-25A0000011,196521,MC022004,6.00,6.00,0.00
th400,57282,1,live,2025-06-16 00:00:00,2025-06-16 09:54:24,U0408-25A0000012,U00152,A0KAW025,6.00,6.00,0.00
th400,57283,1,live,2025-06-16 00:00:00,2025-06-16 09:54:54,U0408-25A0000013,001530,HAC137,6.00,6.00,0.00
th400,57284,1,live,2025-06-16 00:00:00,2025-06-16 09:56:03,U0408-25A0000015,022240,2431008K,6.00,6.00,0.00
th400,57285,1,live,2025-06-16 00:00:00,2025-06-16 09:56:22,U0408-25A0000016,255729,SMST-24180,6.00,6.00,0.00
th400,57287,1,live,2025-06-16 00:00:00,2025-06-16 09:56:43,U0408-25A0000017,E07712,GMIT24022,6.00,6.00,0.00
th400,57288,1,live,2025-06-16 00:00:00,2025-06-16 09:57:09,U0408-25A0000018,240869,N2401380,6.00,6.00,0.00
th400,57289,1,live,2025-06-16 00:00:00,2025-06-16 09:57:59,U0408-25A0000019,241683,SIF0023A,6.00,6.00,0.00
th400,57290,1,live,2025-06-16 00:00:00,2025-06-16 10:01:09,U0408-25A0000020,I32213,U300806,6.00,6.00,0.00
th400,57318,1,live,2025-06-17 00:00:00,2025-06-17 13:19:26,U0413-25A0000052,254197,U301821,6.00,6.00,0.00
th400,57319,1,live,2025-06-17 00:00:00,2025-06-17 13:20:17,U0413-25A0000053,036730,L1523518,6.00,6.00,0.00
th400,57319,1,live,2025-06-17 00:00:00,2025-06-17 13:20:17,U0413-25A0000053,A57757,23S3GTA103,6.00,6.00,0.00
th400,57321,1,live,2025-06-17 00:00:00,2025-06-17 13:31:06,U0413-25A0000055,I42616,S2495002C,6.00,6.00,0.00
th400,57368,1,live,2025-06-21 00:00:00,2025-06-21 05:14:32,DR0408-25A000006,I15034,CPU4L002,6.00,6.00,0.00
th400,57369,1,live,2025-06-21 00:00:00,2025-06-21 05:14:44,DR0408-25A000007,222195,SXE1916A,6.00,6.00,0.00
th400,57369,1,live,2025-06-21 00:00:00,2025-06-21 05:14:44,DR0408-25A000007,192469,SIE0716A,6.00,6.00,0.00
th400,57412,1,live,2025-06-21 00:00:00,2025-06-21 19:12:39,PD0205-25A002322,D45064,EACR013,6.00,6.00,0.00
th400,57413,1,live,2025-06-21 00:00:00,2025-06-21 19:12:39,PD0205-25A002724,215602,2PC8L002,6.00,6.00,0.00
th400,57534,1,live,2025-06-22 00:00:00,2025-06-22 06:34:10,PD0425-25A001948,121430,NND052402,6.00,6.00,0.00
th400,57703,1,live,2025-06-27 00:00:00,2025-06-27 09:36:25,DR0408-25A000014,121140,C10K24014B,6.00,6.00,0.00
th400,57704,1,live,2025-06-27 00:00:00,2025-06-27 09:38:39,DR0408-25A000015,239556,ARES0015,6.00,6.00,0.00
th400,57704,1,live,2025-06-27 00:00:00,2025-06-27 09:38:39,DR0408-25A000015,228037,ARFS0017,6.00,6.00,0.00
th400,57704,1,live,2025-06-27 00:00:00,2025-06-27 09:38:39,DR0408-25A000015,273190,BCALE101,9.00,9.00,0.00
th400,57705,1,live,2025-06-27 00:00:00,2025-06-27 09:40:00,DR0408-25A000016,F15905,H2GKX003,6.00,6.00,0.00
th400,57706,1,live,2025-06-27 00:00:00,2025-06-27 09:42:07,DR0408-25A000017,194097,E16JK23001,6.00,6.00,0.00
th400,57707,1,live,2025-06-27 00:00:00,2025-06-27 09:44:29,DR0408-25A000018,191800,U300954,6.00,6.00,0.00
th400,57707,1,live,2025-06-27 00:00:00,2025-06-27 09:44:29,DR0408-25A000018,254149,J304319,6.00,6.00,0.00
th400,57707,1,live,2025-06-27 00:00:00,2025-06-27 09:44:29,DR0408-25A000018,242474,U201753,6.00,6.00,0.00
th400,57707,1,live,2025-06-27 00:00:00,2025-06-27 09:44:29,DR0408-25A000018,029935,U301761,6.00,6.00,0.00
th400,57707,1,live,2025-06-27 00:00:00,2025-06-27 09:44:29,DR0408-25A000018,208457,PI10410623,2.50,2.50,0.00
th400,57708,1,live,2025-06-27 00:00:00,2025-06-27 09:49:09,DR0408-25A000019,016405,I202470,6.00,6.00,0.00
th400,57708,1,live,2025-06-27 00:00:00,2025-06-27 09:49:09,DR0408-25A000019,170130,I202873,6.00,6.00,0.00
th400,57709,1,live,2025-06-27 00:00:00,2025-06-27 09:51:43,DR0408-25A000020,008570,2CR3J003,6.00,6.00,0.00
th400,57709,1,live,2025-06-27 00:00:00,2025-06-27 09:51:43,DR0408-25A000020,I12789,2KV7K007,6.00,6.00,0.00
th400,57712,1,live,2025-06-27 00:00:00,2025-06-27 09:57:09,DR0408-25A000023,246320,AM221041,6.00,6.00,0.00
th400,57714,1,live,2025-06-27 00:00:00,2025-06-27 09:59:24,DR0408-25A000024,193475,AFB23Y39,6.00,6.00,0.00
th400,57715,1,live,2025-06-27 00:00:00,2025-06-27 09:59:56,DR0408-25A000025,150400,RAN3FDA3,6.00,6.00,0.00
th400,57715,1,live,2025-06-27 00:00:00,2025-06-27 09:59:56,DR0408-25A000025,197408,TAX1FDA1,6.00,6.00,0.00
th400,57717,1,live,2025-06-27 00:00:00,2025-06-27 10:00:31,DR0408-25A000026,W16087,N2301403,6.00,6.00,0.00
th400,57717,1,live,2025-06-27 00:00:00,2025-06-27 10:00:31,DR0408-25A000026,I09178,N2201207,6.00,6.00,0.00
th400,57717,1,live,2025-06-27 00:00:00,2025-06-27 10:00:31,DR0408-25A000026,330859,N2201548,6.00,6.00,0.00
th400,57718,1,live,2025-06-27 00:00:00,2025-06-27 10:01:15,DR0408-25A000027,032588,11240021,6.00,6.00,0.00
th400,57718,1,live,2025-06-27 00:00:00,2025-06-27 10:01:15,DR0408-25A000027,032589,05231248,6.00,6.00,0.00
th400,57720,1,live,2025-06-27 00:00:00,2025-06-27 10:01:38,DR0408-25A000028,Q67033,A01812402,6.00,6.00,0.00
th400,57721,1,live,2025-06-27 00:00:00,2025-06-27 10:02:16,DR0408-25A000029,B29898,AYH0194,6.00,6.00,0.00
th400,57722,1,live,2025-06-27 00:00:00,2025-06-27 10:02:55,DR0408-25A000030,C63594,KA2Y,6.00,6.00,0.00
th400,57723,1,live,2025-06-27 00:00:00,2025-06-27 10:03:23,DR0408-25A000031,T22849,IPN024001AK,6.00,6.00,0.00
th400,57724,1,live,2025-06-27 00:00:00,2025-06-27 10:03:52,DR0408-25A000032,065510,SIF1614A,6.00,6.00,0.00
th400,57727,1,live,2025-06-27 00:00:00,2025-06-27 10:06:13,DR0408-25A000035,B44899,0306BC1B00,9.00,9.00,0.00
th400,57728,1,live,2025-06-27 00:00:00,2025-06-27 10:06:48,DR0408-25A000036,262312,GGMA22005,6.00,6.00,0.00
th400,57729,1,live,2025-06-27 00:00:00,2025-06-27 10:07:15,DR0408-25A000037,281259,HKT336,6.00,6.00,0.00
th400,57730,1,live,2025-06-27 00:00:00,2025-06-27 10:07:47,DR0408-25A000038,265103,PF0584,6.00,6.00,0.00
th400,57731,1,live,2025-06-27 00:00:00,2025-06-27 10:08:05,DR0408-25A000039,W60187,4NG018,6.00,6.00,0.00
th400,57732,1,live,2025-06-27 00:00:00,2025-06-27 10:08:41,DR0408-25A000040,161705,S22049,6.00,6.00,0.00
th401,50245,1,StockHidden,2025-05-30 00:00:00,2025-05-30 05:04:16,PD0429-25A000661,025275,KBE2208A,6.00,6.00,0.00
th401,50245,1,StockHidden,2025-05-30 00:00:00,2025-05-30 05:04:16,PD0429-25A000661,195780,N2301590,6.00,6.00,0.00
