purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
100191,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100191 AND invoice_id = 34338 AND invoice_no = 'SI2329113677';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100191 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100192,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100192 AND invoice_id = 29574 AND invoice_no = 'BJ4201';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100192 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100196,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100196 AND invoice_id = 9457 AND invoice_no = 'AF-24-837';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100196 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100197,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100197 AND invoice_id = 29574 AND invoice_no = 'BJ4201';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100197 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100200,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100200 AND invoice_id = 1852 AND invoice_no = '24000730012482';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100200 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100206,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100206 AND invoice_id = 24203 AND invoice_no = 'HYGTI/2324/13070';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100206 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100208,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100208 AND invoice_id = 27393 AND invoice_no = 'PE/23-24/1897';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100208 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100210,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100210 AND invoice_id = 2208 AND invoice_no = '2400173003878';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100210 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100212,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100212 AND invoice_id = 28416 AND invoice_no = 'PE/23-24/2261';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100212 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100214,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100214 AND invoice_id = 28135 AND invoice_no = 'PE/23-24/2262';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100214 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100216,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100216 AND invoice_id = 23505 AND invoice_no = 'HYGTI/2324/12892';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100216 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100217,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100217 AND invoice_id = 23941 AND invoice_no = 'HYGTI/2324/15992';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100217 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100220,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100220 AND invoice_id = 17671 AND invoice_no = '6240126340';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100220 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100223,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100223 AND invoice_id = 18782 AND invoice_no = '6240128217';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100223 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100224,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100224 AND invoice_id = 18582 AND invoice_no = '5420430160';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100224 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100225,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100225 AND invoice_id = 37456 AND invoice_no = '6240093155';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100225 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100226,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100226 AND invoice_id = 18355 AND invoice_no = '5420430694';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100226 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100227,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100227 AND invoice_id = 18766 AND invoice_no = '6240124827';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100227 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100228,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100228 AND invoice_id = 2906 AND invoice_no = '3832248922';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100228 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100231,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100231 AND invoice_id = 4509 AND invoice_no = '6220010766';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100231 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100233,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100233 AND invoice_id = 18357 AND invoice_no = '6220009828';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100233 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100235,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100235 AND invoice_id = 4460 AND invoice_no = '6220010967';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100235 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100236,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100236 AND invoice_id = 19752 AND invoice_no = '6240097691';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100236 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100242,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100242 AND invoice_id = 13829 AND invoice_no = 'INV 214';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100242 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100249,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100249 AND invoice_id = 50852 AND invoice_no = 'SI2240904022';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100249 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100251,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100251 AND invoice_id = 33348 AND invoice_no = 'SI2340909218';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100251 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100252,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100252 AND invoice_id = 7298 AND invoice_no = '6240150170';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100252 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100253,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100253 AND invoice_id = 37455 AND invoice_no = 'SI2340909683';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100253 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100254,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100254 AND invoice_id = 19203 AND invoice_no = '6240127581';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100254 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100257,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100257 AND invoice_id = 20015 AND invoice_no = 'SI241409905058';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100257 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100260,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100260 AND invoice_id = 8889 AND invoice_no = '6240138549';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100260 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100261,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100261 AND invoice_id = 33348 AND invoice_no = 'SI2340909218';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100261 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100263,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100263 AND invoice_id = 20595 AND invoice_no = 'SI241409903695';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100263 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100266,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100266 AND invoice_id = 19957 AND invoice_no = '6240121541';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100266 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100269,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100269 AND invoice_id = 30981 AND invoice_no = 'ZD2351610350';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100269 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100272,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100272 AND invoice_id = 8097 AND invoice_no = '6240132062';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100272 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100278,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100278 AND invoice_id = 7298 AND invoice_no = '6240150170';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100278 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100281,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100281 AND invoice_id = 37568 AND invoice_no = '6240133880';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100281 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100285,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100285 AND invoice_id = 19885 AND invoice_no = '6240119527';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100285 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100289,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100289 AND invoice_id = 37392 AND invoice_no = '105LS3012995';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100289 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100290,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100290 AND invoice_id = 2911 AND invoice_no = '105LS4003908';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100290 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100291,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100291 AND invoice_id = 6165 AND invoice_no = '1234610713';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100291 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100295,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100295 AND invoice_id = 6196 AND invoice_no = '1234610985';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100295 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100298,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100298 AND invoice_id = 2912 AND invoice_no = '1244601421';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100298 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100299,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100299 AND invoice_id = 2285 AND invoice_no = '1244603544';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100299 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100300,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100300 AND invoice_id = 42979 AND invoice_no = '5221222018';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100300 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100303,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100303 AND invoice_id = 7922 AND invoice_no = '116571200';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100303 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100307,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100307 AND invoice_id = 7980 AND invoice_no = '116573140';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100307 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100309,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100309 AND invoice_id = 37606 AND invoice_no = '105LS4006524';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100309 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100311,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100311 AND invoice_id = 2988 AND invoice_no = '105LS4004182';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100311 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100315,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100315 AND invoice_id = 21004 AND invoice_no = 'A02894';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100315 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100316,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100316 AND invoice_id = 52321 AND invoice_no = 'A03001';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100316 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100317,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100317 AND invoice_id = 3094 AND invoice_no = '241008217370';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100317 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100319,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100319 AND invoice_id = 3191 AND invoice_no = '241008219232';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100319 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100321,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100321 AND invoice_id = 3178 AND invoice_no = '241008214242';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100321 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100323,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100323 AND invoice_id = 3078 AND invoice_no = '241008216439';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100323 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100324,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100324 AND invoice_id = 4095 AND invoice_no = '5220513160';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100324 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100326,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100326 AND invoice_id = 15207 AND invoice_no = '5220451875';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100326 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100328,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100328 AND invoice_id = 3820 AND invoice_no = '5220500616';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100328 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100329,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100329 AND invoice_id = 16313 AND invoice_no = '5220472531';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100329 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100331,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100331 AND invoice_id = 3820 AND invoice_no = '5220500616';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100331 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100332,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100332 AND invoice_id = 15117 AND invoice_no = '5220463175';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100332 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100333,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100333 AND invoice_id = 15117 AND invoice_no = '5220463175';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100333 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100337,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100337 AND invoice_id = 15761 AND invoice_no = '5220475882';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100337 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100338,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100338 AND invoice_id = 15521 AND invoice_no = '5220461403';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100338 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
100341,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 100341 AND invoice_id = 3965 AND invoice_no = '5220496891';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 100341 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
