purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
195957,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 195957 AND invoice_id = 94328 AND invoice_no = 'U0224-25A0000006';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 195957 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
196018,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 196018 AND invoice_id = 99419 AND invoice_no = 'PD0407-25A000562';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 196018 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th425';",
196869,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 196869 AND invoice_id = 6136 AND invoice_no = 'U0205-23A0002041';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 196869 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th425';",
198850,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 198850 AND invoice_id = 1156 AND invoice_no = 'BA0027-24A000024';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 198850 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
199941,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 199941 AND invoice_id = 99420 AND invoice_no = 'DR0408-25A000047';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 199941 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37888 AND tenant = 'th425';",
200195,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200195 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200195 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200196,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200196 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200196 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200203,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200203 AND invoice_id = 101693 AND invoice_no = 'DR0224-25A000253';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200203 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200284,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200284 AND invoice_id = 86108 AND invoice_no = '28426-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200284 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200285,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200285 AND invoice_id = 103341 AND invoice_no = '38475-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200285 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200558,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200558 AND invoice_id = 2157 AND invoice_no = 'AR22-22-5803';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200558 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th425';",
200560,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200560 AND invoice_id = 2157 AND invoice_no = 'AR22-22-5803';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200560 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th425';",
200822,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200822 AND invoice_id = 99382 AND invoice_no = 'DR0224-25A000121';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200822 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200823,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200823 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200823 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200824,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200824 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200824 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200832,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200832 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200832 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200833,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200833 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200833 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200835,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200835 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200835 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
200836,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 200836 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 200836 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
201600,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 201600 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 201600 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
201607,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 201607 AND invoice_id = 1078 AND invoice_no = '23A0002102';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 201607 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th425';",
202283,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202283 AND invoice_id = 94586 AND invoice_no = 'PD0205-25A002824';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202283 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th425';",
202514,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202514 AND invoice_id = 99419 AND invoice_no = 'PD0407-25A000562';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202514 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th425';",
202515,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202515 AND invoice_id = 99419 AND invoice_no = 'PD0407-25A000562';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202515 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th425';",
202516,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202516 AND invoice_id = 99419 AND invoice_no = 'PD0407-25A000562';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202516 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th425';",
202526,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202526 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202526 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202527,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202527 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202527 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202528,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202528 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202528 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202529,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202529 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202529 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202530,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202530 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202530 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202531,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202531 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202531 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202532,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202532 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202532 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202533,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202533 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202533 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202534,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202534 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202534 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202535,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202535 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202535 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202536,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202536 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202536 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202537,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202537 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202537 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202538,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202538 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202538 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202539,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202539 AND invoice_id = 96740 AND invoice_no = 'U0224-25A0000055';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202539 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202547,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202547 AND invoice_id = 101693 AND invoice_no = 'DR0224-25A000253';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202547 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202548,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202548 AND invoice_id = 101693 AND invoice_no = 'DR0224-25A000253';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202548 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202549,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202549 AND invoice_id = 101693 AND invoice_no = 'DR0224-25A000253';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202549 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202550,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202550 AND invoice_id = 101693 AND invoice_no = 'DR0224-25A000253';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202550 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202554,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202554 AND invoice_id = 99382 AND invoice_no = 'DR0224-25A000121';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202554 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202555,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202555 AND invoice_id = 100219 AND invoice_no = 'DR0224-25A000118';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202555 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202556,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202556 AND invoice_id = 100219 AND invoice_no = 'DR0224-25A000118';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202556 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202557,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202557 AND invoice_id = 99382 AND invoice_no = 'DR0224-25A000121';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202557 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202558,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202558 AND invoice_id = 99382 AND invoice_no = 'DR0224-25A000121';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202558 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202559,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202559 AND invoice_id = 99382 AND invoice_no = 'DR0224-25A000121';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202559 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202566,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202566 AND invoice_id = 103203 AND invoice_no = 'DR0224-25A000398';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202566 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202567,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202567 AND invoice_id = 103203 AND invoice_no = 'DR0224-25A000398';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202567 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202568,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202568 AND invoice_id = 103203 AND invoice_no = 'DR0224-25A000398';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202568 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202569,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202569 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202569 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202570,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202570 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202570 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202571,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202571 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202571 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202572,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202572 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202572 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202573,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202573 AND invoice_id = 102778 AND invoice_no = 'P0224-25A0000216';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202573 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202574,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202574 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202574 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202575,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202575 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202575 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202576,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202576 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202576 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202577,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202577 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202577 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202578,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202578 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202578 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202579,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202579 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202579 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
202580,th425,"UPDATE th425.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 202580 AND invoice_id = 103225 AND invoice_no = 'DR0224-25A000278';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 202580 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th425';",
